净值日期,单位净值,日增长率
2024-01-23,4.3881,1.43
2024-01-24,4.4813,2.12
2024-01-25,4.5677,1.93
2024-01-26,4.4813,-1.89
2024-01-29,4.5035,0.5
2024-01-30,4.3857,-2.62
2024-01-31,4.3046,-1.85
2024-02-01,4.3313,0.62
2024-02-02,4.2792,-1.2
2024-02-05,4.3136,0.8
2024-02-06,4.5079,4.5
2024-02-07,4.5454,0.83
2024-02-08,4.4849,-1.33
2024-02-19,4.5362,1.14
2024-02-20,4.5305,-0.13
2024-02-21,4.6661,2.99
2024-02-22,4.7109,0.96
2024-02-23,4.722,0.24
2024-02-26,4.694,-0.59
2024-02-27,4.697,0.06
2024-02-28,4.6443,-1.12
2024-02-29,4.6775,0.71
2024-03-01,4.6901,0.27
2024-03-04,4.6687,-0.46
2024-03-05,4.6254,-0.93
2024-03-06,4.6521,0.58
2024-03-07,4.5889,-1.36
2024-03-08,4.6037,0.32
2024-03-11,4.6945,1.97
2024-03-12,4.8684,3.7
2024-03-13,4.8524,-0.33
2024-03-14,4.8391,-0.27
2024-03-15,4.804,-0.73
2024-03-18,4.8127,0.18
2024-03-19,4.8162,0.07
2024-03-20,4.8166,0.01
2024-03-21,4.8432,0.55
2024-03-22,4.7456,-2.02
2024-03-25,4.7376,-0.17
2024-03-26,4.8001,1.32
2024-03-27,4.7619,-0.8
2024-03-28,4.7889,0.57
2024-03-29,4.7881,-0.02
2024-04-01,4.8442,1.17
2024-04-02,4.8824,0.79
2024-04-03,4.8552,-0.56
2024-04-08,4.7578,-2.01
2024-04-09,4.7552,-0.05
2024-04-10,4.772,0.35
2024-04-11,4.7692,-0.06
2024-04-12,4.6857,-1.75
2024-04-15,4.7513,1.4
2024-04-16,4.6788,-1.53
2024-04-17,4.679,0.0
2024-04-18,4.6941,0.32
2024-04-19,4.6476,-0.99
2024-04-22,4.7258,1.68
2024-04-23,4.8202,2.0
2024-04-24,4.8952,1.56
2024-04-25,4.8939,-0.03
2024-04-26,5.0001,2.17
2024-04-29,4.9859,-0.28
2024-04-30,4.9656,-0.41
2024-05-06,5.1517,3.75
2024-05-07,5.1248,-0.52
2024-05-08,5.0632,-1.2
2024-05-09,5.103,0.79
2024-05-10,5.1245,0.42
2024-05-13,5.1036,-0.41
2024-05-14,5.1157,0.24
2024-05-15,5.1097,-0.12
2024-05-16,5.13,0.4
2024-05-17,5.2084,1.53
2024-05-20,5.2085,0.0
2024-05-21,5.1539,-1.05
2024-05-22,5.1098,-0.86
2024-05-23,5.0474,-1.22
2024-05-24,5.0008,-0.92
2024-05-27,5.0378,0.74
2024-05-28,5.0345,-0.07
2024-05-29,4.9896,-0.89
2024-05-30,4.9142,-1.51
2024-05-31,4.889,-0.51
2024-06-03,4.9353,0.95
2024-06-04,4.9622,0.55
2024-06-05,4.9366,-0.52
2024-06-06,4.9357,-0.02
2024-06-07,4.8911,-0.9
2024-06-11,4.8209,-1.44
2024-06-12,4.8004,-0.43
2024-06-13,4.799,-0.03
2024-06-14,4.792,-0.15
2024-06-17,4.7717,-0.42
2024-06-18,4.7272,-0.93
2024-06-19,4.78,1.12
2024-06-20,4.7509,-0.61
2024-06-21,4.682,-1.45
2024-06-24,4.6788,-0.07
2024-06-25,4.6972,0.39
2024-06-26,4.7043,0.15
2024-06-27,4.6533,-1.08
2024-06-28,4.6053,-1.03
2024-06-30,4.605,-0.01
2024-07-01,4.5946,-0.23
2024-07-02,4.6162,0.47
2024-07-03,4.6377,0.47
2024-07-04,4.6337,-0.09
2024-07-05,4.5918,-0.9
2024-07-08,4.5199,-1.57
2024-07-09,4.5311,0.25
2024-07-10,4.5061,-0.55
2024-07-11,4.5841,1.73
2024-07-12,4.662,1.7
2024-07-15,4.6111,-1.09
2024-07-16,4.5693,-0.91
2024-07-17,4.6122,0.94
2024-07-18,4.6089,-0.07
2024-07-19,4.5909,-0.39
2024-07-22,4.5816,-0.2
2024-07-23,4.4837,-2.14
2024-07-24,4.445,-0.86
2024-07-25,4.3951,-1.12
2024-07-26,4.401,0.13
2024-07-29,4.4041,0.07
2024-07-30,4.3602,-1.0
2024-07-31,4.4795,2.74
2024-08-01,4.4386,-0.91
2024-08-02,4.3735,-1.47
2024-08-05,4.3735,0.0
2024-08-06,4.4012,0.63
2024-08-07,4.4613,1.37
2024-08-08,4.4846,0.52
2024-08-09,4.5053,0.46
2024-08-12,4.4995,-0.13
2024-08-13,4.4905,-0.2
2024-08-14,4.4437,-1.04
2024-08-15,4.4203,-0.53
2024-08-16,4.4686,1.09
2024-08-19,4.4644,-0.09
2024-08-20,4.4284,-0.81
2024-08-21,4.4073,-0.48
2024-08-22,4.4096,0.05
2024-08-23,4.4177,0.18
2024-08-26,4.4086,-0.21
2024-08-27,4.4013,-0.17
2024-08-28,4.3142,-1.98
2024-08-29,4.3812,1.55
2024-08-30,4.5094,2.93
2024-09-02,4.3789,-2.89
2024-09-03,4.4064,0.63
2024-09-04,4.3518,-1.24
2024-09-05,4.3518,0.0
2024-09-06,4.3156,-0.83
2024-09-09,4.2453,-1.63
2024-09-10,4.2613,0.38
2024-09-11,4.2507,-0.25
2024-09-12,4.2104,-0.95
2024-09-13,4.1729,-0.89
2024-09-18,4.1666,-0.15
2024-09-19,4.2514,2.04
2024-09-20,4.2664,0.35
2024-09-23,4.2542,-0.29
2024-09-24,4.4819,5.35
2024-09-25,4.5021,0.45
2024-09-26,4.8011,6.64
2024-09-27,5.1139,6.52
2024-09-30,5.4293,6.17
2024-10-08,5.4686,0.72
2024-10-09,5.1911,-5.07
2024-10-10,5.3206,2.49
2024-10-11,5.246,-1.4
2024-10-14,5.2163,-0.57
2024-10-15,5.0264,-3.64
2024-10-16,5.0004,-0.52
2024-10-17,4.9251,-1.51
2024-10-18,5.0897,3.34
2024-10-21,5.0267,-1.24
2024-10-22,5.0787,1.03
2024-10-23,5.1483,1.37
2024-10-24,5.0897,-1.14
2024-10-25,5.1047,0.29
2024-10-28,5.181,1.49
2024-10-29,5.1447,-0.7
2024-10-30,5.0685,-1.48
2024-10-31,5.0387,-0.59
2024-11-01,5.0732,0.68
2024-11-04,5.1206,0.93
2024-11-05,5.2414,2.36
2024-11-06,5.1744,-1.28
2024-11-07,5.4184,4.72
2024-11-08,5.3161,-1.89
2024-11-11,5.2555,-1.14
2024-11-12,5.1568,-1.88
2024-11-13,5.1447,-0.23
2024-11-14,5.0927,-1.01
2024-11-15,5.0612,-0.62
2024-11-18,5.0277,-0.66
2024-11-19,5.0353,0.15
2024-11-20,5.0414,0.12
2024-11-21,5.0294,-0.24
2024-11-22,4.9008,-2.56
2024-11-25,4.8818,-0.39
2024-11-26,4.9088,0.55
2024-11-27,4.9876,1.61
2024-11-28,4.9134,-1.49
2024-11-29,4.9407,0.56
2024-12-02,4.9719,0.63
2024-12-03,4.9931,0.43
2024-12-04,4.9689,-0.48
2024-12-05,4.9361,-0.66
2024-12-06,5.025,1.8
2024-12-09,5.0781,1.06
2024-12-10,5.119,0.81
2024-12-11,5.0895,-0.58
2024-12-12,5.1803,1.78
2024-12-13,5.036,-2.79
2024-12-16,4.9675,-1.36
2024-12-17,4.9789,0.23
2024-12-18,5.0119,0.66
2024-12-19,4.9748,-0.74
2024-12-20,4.9569,-0.36
2024-12-23,4.9469,-0.2
2024-12-24,4.979,0.65
2024-12-25,4.97,-0.18
2024-12-26,4.9682,-0.04
2024-12-27,4.9463,-0.44
2024-12-30,4.9074,-0.79
2024-12-31,4.8948,-0.26
2025-01-02,4.8135,-1.66
2025-01-03,4.7916,-0.45
2025-01-06,4.7176,-1.54
2025-01-07,4.6841,-0.71
2025-01-08,4.6511,-0.7
2025-01-09,4.6467,-0.09
2025-01-10,4.5924,-1.17
2025-01-13,4.5876,-0.1
2025-01-14,4.6971,2.39
2025-01-15,4.683,-0.3
2025-01-16,4.6937,0.23
2025-01-17,4.7067,0.28
2025-01-20,4.7961,1.9
2025-01-21,4.7925,-0.08
2025-01-22,4.7093,-1.74
2025-01-23,4.7121,0.06
2025-01-24,4.7503,0.81
2025-01-27,4.7868,0.77
2025-02-05,4.8218,0.73
2025-02-06,4.8547,0.68
2025-02-07,4.9129,1.2
2025-02-10,4.9666,1.09
2025-02-11,4.9145,-1.05
2025-02-12,5.0077,1.9
2025-02-13,5.0967,1.78
2025-02-14,5.2332,2.68
2025-02-17,5.2307,-0.05
2025-02-18,5.236,0.1
2025-02-19,5.2355,-0.01
2025-02-20,5.1701,-1.25
2025-02-21,5.323,2.96
2025-02-24,5.3113,-0.22
2025-02-25,5.1678,-2.7
2025-02-26,5.3024,2.6
2025-02-27,5.337,0.65
2025-02-28,5.2251,-2.1
2025-03-03,5.2402,0.29
2025-03-04,5.223,-0.33
2025-03-05,5.2718,0.93
2025-03-06,5.4438,3.26
2025-03-07,5.4545,0.2
2025-03-10,5.3781,-1.4
2025-03-11,5.4463,1.27
2025-03-12,5.3846,-1.13
2025-03-13,5.3429,-0.77
2025-03-14,5.5254,3.42
2025-03-17,5.5469,0.39
2025-03-18,5.6226,1.36
2025-03-19,5.5945,-0.5
2025-03-20,5.4585,-2.43
2025-03-21,5.3844,-1.36
2025-03-24,5.4041,0.37
2025-03-25,5.3337,-1.3
2025-03-26,5.3584,0.46
2025-03-27,5.4005,0.79
2025-03-28,5.3831,-0.32
2025-03-31,5.3059,-1.43
2025-04-01,5.3394,0.63
2025-04-02,5.3218,-0.33
2025-04-03,5.3044,-0.33
2025-04-07,4.8327,-8.89
2025-04-08,4.9517,2.46
2025-04-09,4.9983,0.94
2025-04-10,5.0759,1.55
2025-04-11,5.0397,-0.71
2025-04-14,5.0833,0.87
2025-04-15,5.0917,0.17
2025-04-16,5.0524,-0.77
2025-04-17,5.1166,1.27
2025-04-18,5.1058,-0.21
2025-04-21,5.0751,-0.6
2025-04-22,5.0636,-0.23
2025-04-23,5.1315,1.34
2025-04-24,5.0897,-0.81
2025-04-25,5.0877,-0.04
2025-04-28,5.0864,-0.03
2025-04-29,5.0796,-0.13
2025-04-30,5.1049,0.5
2025-05-06,5.1824,1.52
2025-05-07,5.1878,0.1
2025-05-08,5.2015,0.26
2025-05-09,5.2114,0.19
2025-05-12,5.3259,2.2
2025-05-13,5.2729,-1.0
2025-05-14,5.3958,2.33
2025-05-15,5.35,-0.85
2025-05-16,5.2799,-1.31
2025-05-19,5.2117,-1.29
2025-05-20,5.2402,0.55
2025-05-21,5.2262,-0.27
2025-05-22,5.172,-1.04
2025-05-23,5.1647,-0.14
2025-05-26,5.1114,-1.03
2025-05-27,5.1133,0.04
2025-05-28,5.1204,0.14
2025-05-29,5.1539,0.65
2025-05-30,5.0681,-1.66
2025-06-03,5.0545,-0.27
2025-06-04,5.0412,-0.26
2025-06-05,5.0717,0.61
2025-06-06,5.0389,-0.65
2025-06-09,5.0632,0.48
2025-06-10,5.0418,-0.42
2025-06-11,5.0624,0.41
2025-06-12,5.0082,-1.07
2025-06-13,4.9129,-1.9
2025-06-16,4.9296,0.34
2025-06-17,4.9499,0.41
2025-06-18,4.9338,-0.33
2025-06-19,4.8634,-1.43
2025-06-20,4.9329,1.43
2025-06-23,4.9024,-0.62
2025-06-24,4.9705,1.39
2025-06-25,4.9925,0.44
2025-06-26,4.9763,-0.32
2025-06-27,4.9405,-0.72
2025-06-30,4.9307,-0.2
2025-07-01,4.9168,-0.28
2025-07-02,4.9183,0.03
2025-07-03,4.906,-0.25
2025-07-04,4.915,0.18
2025-07-07,4.9259,0.22
2025-07-08,4.972,0.94
2025-07-09,4.9559,-0.32
2025-07-10,4.9771,0.43
2025-07-11,5.0041,0.54
2025-07-14,5.0143,0.2
2025-07-15,5.0494,0.7
2025-07-16,5.0542,0.1
2025-07-17,5.0588,0.09
2025-07-18,5.1399,1.6
2025-07-21,5.1421,0.04
2025-07-22,5.2162,1.44
2025-07-23,5.2635,0.91
2025-07-24,5.2808,0.33
2025-07-25,5.2008,-1.51
2025-07-28,5.1957,-0.1
2025-07-29,5.1927,-0.06
2025-07-30,5.1846,-0.16
2025-07-31,5.0773,-2.07
2025-08-01,5.0407,-0.72
2025-08-04,5.0716,0.61
2025-08-05,5.1198,0.95
2025-08-06,5.1175,-0.04
2025-08-07,5.1514,0.66
2025-08-08,5.1175,-0.66
2025-08-11,5.1743,1.11
2025-08-12,5.1581,-0.31
2025-08-13,5.2344,1.48
2025-08-14,5.2275,-0.13
2025-08-15,5.2459,0.35
2025-08-18,5.2807,0.66
2025-08-19,5.3217,0.78
2025-08-20,5.3604,0.73
2025-08-21,5.353,-0.14
2025-08-22,5.3965,0.81
2025-08-25,5.5373,2.61
2025-08-26,5.5434,0.11
2025-08-27,5.4431,-1.81
2025-08-28,5.4398,-0.06
2025-08-29,5.5141,1.37
2025-09-01,5.6059,1.66
2025-09-02,5.5886,-0.31
2025-09-03,5.5409,-0.85
2025-09-04,5.5021,-0.7
2025-09-05,5.5472,0.82
2025-09-08,5.6414,1.7
2025-09-09,5.6925,0.91
2025-09-10,5.7157,0.41
2025-09-11,5.7339,0.32
2025-09-12,5.7451,0.2
2025-09-15,5.7614,0.28
2025-09-16,5.761,-0.01
2025-09-17,5.8306,1.21
2025-09-18,5.7344,-1.65
2025-09-19,5.758,0.41
2025-09-22,5.7075,-0.88
2025-09-23,5.6789,-0.5
2025-09-24,5.7668,1.55
2025-09-25,5.7453,-0.37
2025-09-26,5.6582,-1.52
2025-09-29,5.7831,2.21
2025-09-30,5.7973,0.25
2025-10-09,5.6941,-1.78
2025-10-10,5.628,-1.16
2025-10-13,5.5612,-1.19
2025-10-14,5.5484,-0.23
2025-10-15,5.6399,1.65
2025-10-16,5.6515,0.21
2025-10-17,5.5535,-1.73
2025-10-20,5.6241,1.27
2025-10-21,5.6573,0.59
2025-10-22,5.6169,-0.71
2025-10-23,5.6563,0.7
2025-10-24,5.6464,-0.18
2025-10-27,5.665,0.33
2025-10-28,5.6531,-0.21
2025-10-29,5.6337,-0.34
2025-10-30,5.6043,-0.52
2025-10-31,5.5908,-0.24
2025-11-03,5.6156,0.44
2025-11-04,5.5838,-0.57
2025-11-05,5.5521,-0.57
2025-11-06,5.5971,0.81
2025-11-07,5.5432,-0.96
2025-11-10,5.7468,3.67
2025-11-11,5.7621,0.27
2025-11-12,5.7994,0.65
2025-11-13,5.8359,0.63
2025-11-14,5.7576,-1.34
2025-11-17,5.7416,-0.28
2025-11-18,5.7167,-0.43
2025-11-19,5.7137,-0.05
2025-11-20,5.6817,-0.56
2025-11-21,5.5757,-1.87
2025-11-24,5.6063,0.55
2025-11-25,5.6252,0.34
2025-11-26,5.6136,-0.21
2025-11-27,5.5905,-0.41
2025-11-28,5.5964,0.11
2025-12-01,5.6342,0.68
2025-12-02,5.6024,-0.56
2025-12-03,5.5498,-0.94
2025-12-04,5.5189,-0.56
2025-12-05,5.5227,0.07
2025-12-08,5.4723,-0.91
2025-12-09,5.4094,-1.15
2025-12-10,5.4384,0.54
2025-12-11,5.4133,-0.46
2025-12-12,5.4807,1.25
2025-12-15,5.4395,-0.75
2025-12-16,5.3967,-0.79
2025-12-17,5.4504,1.0
2025-12-18,5.4384,-0.22
2025-12-19,5.4683,0.55
2025-12-22,5.4857,0.32
2025-12-23,5.4427,-0.78
2025-12-24,5.4226,-0.37
2025-12-25,5.448,0.47
2025-12-26,5.4341,-0.26
2025-12-29,5.3589,-1.38
2025-12-30,5.3644,0.1
2025-12-31,5.3091,-1.03
2026-01-05,5.4419,2.5
2026-01-06,5.5176,1.39
2026-01-07,5.49,-0.5
2026-01-08,5.4661,-0.44
2026-01-09,5.4976,0.58
2026-01-12,5.5835,1.56
2026-01-13,5.5826,-0.02
2026-01-14,5.558,-0.44
2026-01-15,5.4097,-2.67
2026-01-16,5.3693,-0.75
2026-01-19,5.3285,-0.76
2026-01-20,5.3326,0.08
2026-01-21,5.298,-0.65
2026-01-22,5.2984,0.01
2026-01-23,5.2949,-0.07
2026-01-26,5.2894,-0.1
2026-01-27,5.2983,0.17
2026-01-28,5.3388,0.76
2026-01-29,5.5299,3.58
2026-01-30,5.3999,-2.35
2026-02-02,5.3658,-0.63
2026-02-03,5.3738,0.15
2026-02-04,5.4177,0.82
2026-02-05,5.4613,0.8
2026-02-06,5.3969,-1.18
2026-02-09,5.4406,0.81
2026-02-10,5.4242,-0.3
2026-02-11,5.4064,-0.33
2026-02-12,5.3505,-1.03
2026-02-13,5.3277,-0.43
2026-02-24,5.2775,-0.94
2026-02-25,5.2897,0.23
2026-02-26,5.2166,-1.38
2026-02-27,5.2384,0.42
2026-03-02,5.1606,-1.49
2026-03-03,5.1318,-0.56
2026-03-04,5.0374,-1.84
2026-03-05,5.0025,-0.69
2026-03-06,5.0801,1.55
2026-03-09,5.0443,-0.7
2026-03-10,5.1204,1.51
2026-03-11,5.1225,0.04
2026-03-12,5.1148,-0.15
2026-03-13,5.1389,0.47
2026-03-16,5.1998,1.19
2026-03-17,5.2045,0.09
2026-03-18,5.1864,-0.35
2026-03-19,5.0888,-1.88
2026-03-20,5.0452,-0.86
2026-03-23,4.919,-2.5
2026-03-24,4.975,1.14
2026-03-25,4.9934,0.37
2026-03-26,4.9174,-1.52
2026-03-27,4.9595,0.86
2026-03-30,4.9203,-0.79
2026-03-31,4.9102,-0.21
2026-04-01,4.959,0.99
2026-04-02,4.9408,-0.37
2026-04-03,4.9108,-0.61
2026-04-07,4.8933,-0.36
2026-04-08,4.9973,2.13
2026-04-09,4.9426,-1.09
2026-04-10,4.9472,0.09
2026-04-13,4.8685,-1.59
2026-04-14,4.9026,0.7
2026-04-15,4.9258,0.47
2026-04-16,5.0095,1.7
2026-04-17,4.9584,-1.02
2026-04-20,4.9656,0.15
2026-04-21,4.9679,0.05
2026-04-22,4.9088,-1.19
2026-04-23,4.9109,0.04
2026-04-24,4.941,0.61
2026-04-27,4.8592,-1.66
2026-04-28,4.8295,-0.61
2026-04-29,4.9176,1.82
2026-04-30,4.8599,-1.17
2026-05-06,4.8072,-1.08
2026-05-07,4.8419,0.72
2026-05-08,4.7972,-0.92
2026-05-11,4.7477,-1.03
2026-05-12,4.7064,-0.87
2026-05-13,4.6931,-0.28
2026-05-14,4.6747,-0.39
2026-05-15,4.6076,-1.44
2026-05-18,4.5668,-0.89
2026-05-19,4.6007,0.74
2026-05-20,4.595,-0.12
2026-05-21,4.5363,-1.28
